
Found '9' columns in '/group/ctbrowngrp/2025-ccbaumler-team-tartrate/updated/final_results.csv' file
=== 20201 Unique values (of 594573 values) for column 1: contig ===
    136 GCA_963693395.1_lcl|OY856303.1_cds_CAK5456711.1_425
     17 GCF_900478625.1_lcl|NZ_UCUO01000011.1_cds_WP_000059466.1_3019
     17 GCF_900478065.1_lcl|NZ_LS483465.1_cds_WP_000162405.1_484
     17 GCF_900457095.1_lcl|NZ_UAUO01000004.1_cds_WP_001181004.1_1902
     17 GCF_900450585.1_lcl|NZ_UGGE01000001.1_cds_WP_000494183.1_1695
     17 GCF_900449765.1_lcl|NZ_UGDU01000003.1_cds_WP_001181004.1_432
     17 GCF_900449595.1_lcl|NZ_UGDG01000002.1_cds_WP_000246815.1_2823
     17 GCF_900449155.1_lcl|NZ_UGBS01000001.1_cds_WP_000494183.1_1993
     17 GCF_900448945.1_lcl|NZ_UGBL01000001.1_cds_WP_000729185.1_437
     17 GCF_900448915.1_lcl|NZ_UASA01000005.1_cds_WP_000090775.1_4335
     17 GCF_900448735.1_lcl|NZ_UGAT01000002.1_cds_WP_000644741.1_402
     17 GCF_900448735.1_lcl|NZ_UGAT01000002.1_cds_WP_000130100.1_403
     17 GCF_900448725.1_lcl|NZ_UGAO01000001.1_cds_WP_000644741.1_514
     17 GCF_900448725.1_lcl|NZ_UGAO01000001.1_cds_WP_000090775.1_528
     17 GCF_900448715.1_lcl|NZ_UGAS01000002.1_cds_WP_001181004.1_1909
     17 GCF_900448665.1_lcl|NZ_UGAP01000001.1_cds_WP_000246815.1_455
     17 GCF_900406635.1_lcl|NZ_OVBU01000046.1_cds_WP_000644741.1_3794
     17 GCF_900382715.1_lcl|NZ_UEFR01000001.1_cds_WP_000644741.1_2077
     17 GCF_900236055.1_lcl|NZ_OEDM01000018.1_cds_WP_000059466.1_4342
     17 GCF_900236055.1_lcl|NZ_OEDM01000008.1_cds_WP_000644741.1_3039
     17 GCF_900196715.1_lcl|NZ_FZKD01000037.1_cds_WP_000130100.1_4533
     17 GCF_900196665.1_lcl|NZ_FZKC01000024.1_cds_WP_000644741.1_1685
     17 GCF_900196175.1_lcl|NZ_FZIC01000001.1_cds_WP_000494183.1_2415
     17 GCF_900196035.1_lcl|NZ_FZHY01000021.1_cds_WP_000494183.1_3077
     17 GCF_900196015.1_lcl|NZ_FZHH01000071.1_cds_WP_000644741.1_4110
     17 GCF_900195995.1_lcl|NZ_FZIA01000066.1_cds_WP_000644741.1_1921
     17 GCF_900195555.1_lcl|NZ_FZFT01000040.1_cds_WP_000130100.1_4782
     17 GCF_900195545.1_lcl|NZ_FZFB01000073.1_cds_WP_000494183.1_475
     17 GCF_900195535.1_lcl|NZ_FZFI01000001.1_cds_WP_000494183.1_1357
     17 GCF_900195455.1_lcl|NZ_FZFQ01000052.1_cds_WP_000246815.1_3614
     17 GCF_900195425.1_lcl|NZ_FZFS01000008.1_cds_WP_000059466.1_1130
     17 GCF_900195395.1_lcl|NZ_FZGJ01000009.1_cds_WP_001085926.1_876
     17 GCF_900195375.1_lcl|NZ_FZFJ01000063.1_cds_WP_000090775.1_484
     17 GCF_900195335.1_lcl|NZ_FZFR01000004.1_cds_WP_000059466.1_2430
     17 GCF_900169935.1_lcl|NZ_FWEF01000011.1_cds_WP_000729185.1_1241
     17 GCF_900166955.1_lcl|NZ_LT795502.1_cds_WP_000059466.1_559
     17 GCF_900159545.1_lcl|NZ_FTZX01000048.1_cds_WP_000090775.1_1319
     17 GCF_900158985.1_lcl|NZ_FTXS01000010.1_cds_WP_000494183.1_3412
     17 GCF_900157855.1_lcl|NZ_FTTH01000026.1_cds_WP_000059466.1_323
     17 GCF_900157845.1_lcl|NZ_FTTT01000053.1_cds_WP_001181004.1_696
     17 GCF_900157775.1_lcl|NZ_FTSA01000054.1_cds_WP_001181004.1_4232
     17 GCF_900094025.1_lcl|NZ_FLYY01000029.1_cds_WP_001138117.1_3413
     17 GCF_900093925.1_lcl|NZ_FLZC01000001.1_cds_WP_000569430.1_3374
     17 GCF_900039545.1_lcl|NZ_FCPA01000037.1_cds_WP_000090775.1_3959
     17 GCF_900039545.1_lcl|NZ_FCPA01000007.1_cds_WP_000059466.1_1411
     17 GCF_900015895.1_lcl|NZ_FAWD01000232.1_cds_WP_000130100.1_3436
     17 GCF_900014325.1_lcl|NZ_FAVT01000036.1_cds_WP_000059466.1_1711
     17 GCF_900005335.1_lcl|NZ_CXOX01000115.1_cds_WP_001138043.1_2254
     17 GCF_041825375.1_lcl|NZ_JBHCOL010000013.1_cds_WP_000059466.1_3638
     17 GCF_041727875.1_lcl|NZ_JBGRSQ010000005.1_cds_WP_000644741.1_1349
     17 GCF_041727875.1_lcl|NZ_JBGRSQ010000005.1_cds_WP_000090775.1_1335
     17 GCF_041727495.1_lcl|NZ_JBGRRX010000003.1_cds_WP_001181004.1_1339
     17 GCF_041727175.1_lcl|NZ_JBGRRJ010000030.1_cds_WP_000130100.1_4609
     17 GCF_041727015.1_lcl|NZ_JBGRQY010000001.1_cds_WP_000494183.1_1378
     17 GCF_041698415.1_lcl|NZ_JBGRBH010000066.1_cds_WP_000644741.1_4134
     17 GCF_041698275.1_lcl|NZ_JBGRAV010000002.1_cds_WP_000059466.1_2189
     17 GCF_041698215.1_lcl|NZ_JBGRAT010000058.1_cds_WP_000644741.1_3665
     17 GCF_041679445.1_lcl|NZ_JBEGCV010000035.1_cds_WP_000644741.1_3882
     17 GCF_041679405.1_lcl|NZ_JBEFLH010000042.1_cds_WP_000130100.1_3664
     17 GCF_041382985.1_lcl|NZ_JBGFIA010000002.1_cds_WP_000494183.1_1357
     17 GCF_041320185.1_lcl|NZ_CP100987.1_cds_WP_001029684.1_410
     17 GCF_041320035.1_lcl|NZ_CP100930.1_cds_WP_000494183.1_1547
     17 GCF_041319975.1_lcl|NZ_CP100906.1_cds_WP_000729185.1_412
     17 GCF_041316645.1_lcl|NZ_CP100883.1_cds_WP_000644741.1_396
     17 GCF_041316645.1_lcl|NZ_CP100883.1_cds_WP_000246815.1_366
     17 GCF_041316285.1_lcl|NZ_CP100876.1_cds_WP_001181004.1_427
     17 GCF_041227345.1_lcl|NZ_JBGFEN010000002.1_cds_WP_000644741.1_3832
     17 GCF_041227305.1_lcl|NZ_JBGFDR010000002.1_cds_WP_000059466.1_3544
     17 GCF_041227245.1_lcl|NZ_JBGFEJ010000005.1_cds_WP_000059466.1_3961
     17 GCF_041084325.1_lcl|NZ_JBCEXU010000056.1_cds_WP_000644741.1_3578
     17 GCF_041084215.1_lcl|NZ_JBCEXP010000003.1_cds_WP_001181004.1_2842
     17 GCF_040940005.1_lcl|NZ_JBFQDV010000001.1_cds_WP_000494183.1_270
     17 GCF_040939965.1_lcl|NZ_JBFQDS010000039.1_cds_WP_000644741.1_3180
     17 GCF_040939925.1_lcl|NZ_JBFQDR010000052.1_cds_WP_000644741.1_3140
     17 GCF_040933575.1_lcl|NZ_JBFRAI010000038.1_cds_WP_000644741.1_2515
     17 GCF_040933575.1_lcl|NZ_JBFRAI010000038.1_cds_WP_000130100.1_2514
     17 GCF_040933195.1_lcl|NZ_JBFQZT010000038.1_cds_WP_001181004.1_4201
     17 GCF_040933195.1_lcl|NZ_JBFQZT010000005.1_cds_WP_000059466.1_1247
     17 GCF_040932885.1_lcl|NZ_JBFQZF010000030.1_cds_WP_000644741.1_4468
     17 GCF_040932885.1_lcl|NZ_JBFQZF010000030.1_cds_WP_000090775.1_4482
     17 GCF_040712465.1_lcl|NZ_JALMNC010000002.1_cds_WP_000018596.1_313
     17 GCF_040712365.1_lcl|NZ_JALMMX010000012.1_cds_WP_000722957.1_657
     17 GCF_039682355.1_lcl|NZ_JBDKOF010000037.1_cds_WP_001138117.1_3825
     17 GCF_039058385.1_lcl|NZ_JBCHLI010000034.1_cds_WP_001138117.1_2512
     17 GCF_037283055.1_lcl|NZ_JAXBSI010000042.1_cds_WP_001138117.1_3622
     17 GCF_037052965.1_lcl|NZ_JBALJK010000036.1_cds_WP_001238914.1_3237
     17 GCF_032744835.1_lcl|NZ_JAWICH010000002.1_cds_WP_000722957.1_218
     17 GCF_030769985.1_lcl|NZ_JAVCAG010000051.1_cds_WP_001238914.1_3468
     17 GCF_026132465.1_lcl|NZ_JANDES010000004.1_cds_WP_000162405.1_2779
     17 GCF_012272065.1_lcl|NZ_SDUA01000089.1_cds_WP_000162405.1_4886
     17 GCF_003118455.1_lcl|NZ_QDNX01000007.1_cds_WP_000162405.1_4395
     17 GCF_002265935.1_lcl|NZ_NPLT01000007.1_cds_WP_000162405.1_4686
     17 GCF_001975515.1_lcl|NZ_CP019414.1_cds_WP_000162405.1_3150
     17 GCA_900456115.1_lcl|UGWE01000004.1_cds_SUF14544.1_462
     17 GCA_003242845.1_lcl|QKWC01000421.1_cds_PZM48723.1_3991
     16 GCF_964056585.1_lcl|NZ_OZ043945.1_cds_WP_000059466.1_546
     16 GCF_964051515.1_lcl|NZ_OZ040539.1_cds_WP_000130100.1_463
     16 GCF_964044565.1_lcl|NZ_CAXJQX010000001.1_cds_WP_000447529.1_406
     16 GCF_964043075.1_lcl|NZ_CAXJNT010000001.1_cds_WP_000130100.1_407
     16 GCF_964039955.1_lcl|NZ_CAXJFO010000001.1_cds_WP_000130100.1_408
     16 GCF_964019885.1_lcl|NZ_CAXHUB010000001.1_cds_WP_000644741.1_2404
     16 GCF_964019835.1_lcl|NZ_CAXHTU010000001.1_cds_WP_000130100.1_2662
     16 GCF_963924365.1_lcl|NZ_CAWUPO010000037.1_cds_WP_000644741.1_4442
     16 GCF_963680905.1_lcl|NZ_CAVMGI010000030.1_cds_WP_000447529.1_4469
     16 GCF_963680905.1_lcl|NZ_CAVMGI010000030.1_cds_WP_000090775.1_4486
     16 GCF_963679745.1_lcl|NZ_CAVMET010000029.1_cds_WP_000644741.1_4748
     16 GCF_963679565.1_lcl|NZ_CAVMEF010000034.1_cds_WP_000644741.1_4589
     16 GCF_963679305.1_lcl|NZ_CAVMDH010000032.1_cds_WP_000644741.1_4613
     16 GCF_963679305.1_lcl|NZ_CAVMDH010000002.1_cds_WP_000494183.1_951
     16 GCF_963679265.1_lcl|NZ_CAVMDI010000029.1_cds_WP_000644741.1_4095
     16 GCF_963679245.1_lcl|NZ_CAVMCT010000028.1_cds_WP_000644741.1_4172
     16 GCF_963679235.1_lcl|NZ_CAVMCW010000029.1_cds_WP_001181004.1_4090
     16 GCF_963679225.1_lcl|NZ_CAVMCZ010000028.1_cds_WP_000644741.1_4157
     16 GCF_963679195.1_lcl|NZ_CAVMCY010000028.1_cds_WP_001029684.1_3991
     16 GCF_963679195.1_lcl|NZ_CAVMCY010000007.1_cds_WP_000494183.1_1894
     16 GCF_963679165.1_lcl|NZ_CAVMCR010000027.1_cds_WP_000729185.1_4066
     16 GCF_963679115.1_lcl|NZ_CAVMCU010000026.1_cds_WP_001181004.1_4132
     16 GCF_963679105.1_lcl|NZ_CAVMCS010000029.1_cds_WP_000130100.1_4072
     16 GCF_963679065.1_lcl|NZ_CAVMCK010000003.1_cds_WP_000494183.1_738
     16 GCF_963679045.1_lcl|NZ_CAVMCL010000031.1_cds_WP_000729185.1_4031
     16 GCF_963679015.1_lcl|NZ_CAVMCJ010000033.1_cds_WP_000090775.1_4024
     16 GCF_963679015.1_lcl|NZ_CAVMCJ010000010.1_cds_WP_000059466.1_2366
     16 GCF_963575575.1_lcl|NZ_OY754443.1_cds_WP_000059466.1_540
     16 GCF_963575475.1_lcl|NZ_OY754416.1_cds_WP_000062611.1_391
     16 GCF_963575475.1_lcl|NZ_OY754416.1_cds_WP_000059466.1_521
     16 GCF_963575435.1_lcl|NZ_OY754398.1_cds_WP_000059466.1_543
     16 GCF_963575385.1_lcl|NZ_OY754364.1_cds_WP_000644741.1_453
     16 GCF_963575385.1_lcl|NZ_OY754364.1_cds_WP_000494183.1_1560
     16 GCF_963575365.1_lcl|NZ_OY754357.1_cds_WP_000494183.1_1727
     16 GCF_963575355.1_lcl|NZ_OY754353.1_cds_WP_000494183.1_1549
     16 GCF_963575325.1_lcl|NZ_OY754349.1_cds_WP_000644741.1_409
     16 GCF_963572565.1_lcl|NZ_CAUYFF010000035.1_cds_WP_001181004.1_4294
     16 GCF_963572465.1_lcl|NZ_CAUYEZ010000003.1_cds_WP_000059466.1_960
     16 GCF_950288405.1_lcl|NZ_CATNQW010000041.1_cds_WP_000569430.1_1711
     16 GCF_950287835.1_lcl|NZ_CATNPP010000003.1_cds_WP_000494183.1_229
     16 GCF_950287395.1_lcl|NZ_CATNNU010000003.1_cds_WP_000494183.1_173
     16 GCF_949281895.1_lcl|NZ_CASDNW010000032.1_cds_WP_000090775.1_3656
     16 GCF_949281545.1_lcl|NZ_CASDMX010000001.1_cds_WP_001138117.1_419
     16 GCF_949281535.1_lcl|NZ_CASDMR010000002.1_cds_WP_000644741.1_1222
     16 GCF_949281525.1_lcl|NZ_CASDML010000159.1_cds_WP_000494183.1_4973
     16 GCF_949281515.1_lcl|NZ_CASDMJ010000076.1_cds_WP_000059466.1_3483
     16 GCF_949281435.1_lcl|NZ_CASDMC010000023.1_cds_WP_000644741.1_3374
     16 GCF_948507495.1_lcl|NZ_CAOPYS010000037.1_cds_WP_000644741.1_3695
     16 GCF_948144855.1_lcl|NZ_CANUHA010000033.1_cds_WP_000644741.1_4531
     16 GCF_948144735.1_lcl|NZ_CANUGD010000037.1_cds_WP_000644741.1_3698
     16 GCF_948144515.1_lcl|NZ_CANUHF010000038.1_cds_WP_001138117.1_4008
     16 GCF_947859305.1_lcl|NZ_CANUDY010000045.1_cds_WP_000644741.1_4251
     16 GCF_946909575.1_lcl|NZ_CAMPQW010000294.1_cds_WP_000494183.1_2072
     16 GCF_946909515.1_lcl|NZ_CAMPQU010000465.1_cds_WP_000062611.1_4198
     16 GCF_946888745.1_lcl|NZ_CAMPLB010000041.1_cds_WP_000729185.1_3349
     16 GCF_943737895.1_lcl|NZ_CALSFY010000031.1_cds_WP_000644741.1_4250
     16 GCF_943737895.1_lcl|NZ_CALSFY010000031.1_cds_WP_000062611.1_4256
     16 GCF_943733315.1_lcl|NZ_CALSCY010000003.1_cds_WP_000644741.1_890
     16 GCF_943733255.1_lcl|NZ_CALSDD010000002.1_cds_WP_000644741.1_741
     16 GCF_939535315.1_lcl|NZ_CALNEA010000063.1_cds_WP_000644741.1_3942
     16 GCF_934293805.1_lcl|NZ_CAKQZJ010000044.1_cds_WP_000494183.1_2699
     16 GCF_934277835.1_lcl|NZ_CAKQVR010000010.1_cds_WP_000246815.1_2272
     16 GCF_932910215.1_lcl|NZ_CAKOEE010000060.1_cds_WP_000059466.1_3726
     16 GCF_932909995.1_lcl|NZ_CAKOED010000017.1_cds_WP_000494183.1_1862
     16 GCF_932909795.1_lcl|NZ_CAKOEB010000039.1_cds_WP_000644741.1_3078
     16 GCF_921293725.1_lcl|NZ_CAKLDF010000006.1_cds_WP_000494183.1_882
     16 GCF_916159975.1_lcl|NZ_CAJZON010000003.1_cds_WP_000494183.1_664
     16 GCF_916159805.1_lcl|NZ_CAJZNY010000033.1_cds_WP_000613955.1_4616
     16 GCF_916159795.1_lcl|NZ_CAJZOB010000036.1_cds_WP_001138117.1_3850
     16 GCF_910664975.1_lcl|NZ_CAJVFQ010000001.1_cds_WP_000059466.1_675
     16 GCF_910595065.1_lcl|NZ_CAJVBV010000036.1_cds_WP_000494183.1_2308
     16 GCF_907177235.1_lcl|NZ_CAJSLR010000039.1_cds_WP_001138117.1_3826
     16 GCF_907176785.1_lcl|NZ_CAJSKH010000009.1_cds_WP_000059466.1_1648
     16 GCF_907176015.1_lcl|NZ_CAJSJT010000002.1_cds_WP_000494183.1_434
     16 GCF_907175975.1_lcl|NZ_CAJSKD010000004.1_cds_WP_000059466.1_1142
     16 GCF_907175905.1_lcl|NZ_CAJSJB010000004.1_cds_WP_000494183.1_796
     16 GCF_907175885.1_lcl|NZ_CAJSJI010000043.1_cds_WP_001138117.1_4026
     16 GCF_907175875.1_lcl|NZ_CAJSJE010000034.1_cds_WP_001138117.1_3727
     16 GCF_907175825.1_lcl|NZ_CAJSJN010000028.1_cds_WP_000494183.1_3514
     16 GCF_907175675.1_lcl|NZ_CAJSIG010000020.1_cds_WP_000644741.1_806
     16 GCF_907175165.1_lcl|NZ_CAJSGR010000033.1_cds_WP_000130100.1_4408
     16 GCF_905332385.2_lcl|NZ_CAJOCA020000001.1_cds_WP_000494183.1_1056
     16 GCF_905134135.1_lcl|NZ_CAJHTP010000042.1_cds_WP_000644741.1_4674
     16 GCF_905134135.1_lcl|NZ_CAJHTP010000002.1_cds_WP_000059466.1_790
     16 GCF_905133895.1_lcl|NZ_CAJHSU010000043.1_cds_WP_000644741.1_3353
     16 GCF_904842675.1_lcl|NZ_CAJGWP010000001.1_cds_WP_001181004.1_1102
     16 GCF_904810485.1_lcl|NZ_CAJGHN010000009.1_cds_WP_000644741.1_2309
     16 GCF_904810385.1_lcl|NZ_CAJGGZ010000052.1_cds_WP_000130100.1_3677
     16 GCF_904810065.1_lcl|NZ_CAJGFZ010000010.1_cds_WP_000130100.1_2429
     16 GCF_904810065.1_lcl|NZ_CAJGFZ010000010.1_cds_WP_000090775.1_2416
     16 GCF_904809875.1_lcl|NZ_CAJGFK010000001.1_cds_WP_000494183.1_375
     16 GCF_904809745.1_lcl|NZ_CAJGFB010000007.1_cds_WP_000644741.1_1896
     16 GCF_904809745.1_lcl|NZ_CAJGFB010000007.1_cds_WP_000246815.1_1880
     16 GCF_903932095.1_lcl|NZ_CAIZEZ010000032.1_cds_WP_000644741.1_4197
     16 GCF_903932095.1_lcl|NZ_CAIZEZ010000032.1_cds_WP_000447529.1_4194
     16 GCF_902859495.1_lcl|NZ_CADIJA010000030.1_cds_WP_000644741.1_4454
     16 GCF_902810335.1_lcl|NZ_LR778147.1_cds_WP_000644741.1_867
     16 GCF_902502185.1_lcl|NZ_CABVXC010000023.1_cds_WP_000246882.1_2419
     16 GCF_902502135.1_lcl|NZ_CABVWV010000045.1_cds_WP_000644741.1_4142
     16 GCF_902502135.1_lcl|NZ_CABVWV010000009.1_cds_WP_000059466.1_1821
     16 GCF_902502025.1_lcl|NZ_CABVWH010000018.1_cds_WP_000494183.1_1753
     16 GCF_902501695.1_lcl|NZ_CABVVE010000103.1_cds_WP_000246815.1_2998
     16 GCF_902501575.1_lcl|NZ_CABVUN010000084.1_cds_WP_000059466.1_4817
     16 GCF_901482685.1_lcl|NZ_CABEEY010000003.1_cds_WP_000644741.1_482
     16 GCF_901212605.1_lcl|NZ_CAAKOK010000175.1_cds_WP_000494183.1_3965
     16 GCF_900747775.1_lcl|NZ_LR536430.1_cds_WP_000644741.1_2031
     16 GCF_900683375.1_lcl|NZ_CAACXL010000227.1_cds_WP_000130100.1_3420
     16 GCF_900635325.1_lcl|NZ_LR134092.1_cds_WP_000644741.1_456
     16 GCF_900608195.1_lcl|NZ_UWXS01000001.1_cds_WP_001181004.1_4711
     16 GCF_900608195.1_lcl|NZ_UWXS01000001.1_cds_WP_000644741.1_4702
     16 GCF_900607705.1_lcl|NZ_UWVZ01000001.1_cds_WP_000130100.1_2737
     16 GCF_900536565.1_lcl|NZ_UNPZ01000031.1_cds_WP_000644741.1_3857
     16 GCF_900500295.1_lcl|NZ_UILP01000035.1_cds_WP_000644741.1_4500
     16 GCF_900499835.1_lcl|NZ_UIMZ01000047.1_cds_WP_000644741.1_516
     16 GCF_900499835.1_lcl|NZ_UIMZ01000001.1_cds_WP_000059466.1_968
     16 GCF_900499825.1_lcl|NZ_UIKE01000001.1_cds_WP_000059466.1_3777
     16 GCF_900499805.1_lcl|NZ_UIJW01000005.1_cds_WP_000494183.1_2640
     16 GCF_900499765.1_lcl|NZ_UIJN01000027.1_cds_WP_000644741.1_3010
     16 GCF_900499385.1_lcl|NZ_UIIF01000027.1_cds_WP_000246815.1_797
     16 GCF_900499255.1_lcl|NZ_UIIC01000039.1_cds_WP_000729185.1_2169
     16 GCF_900499135.1_lcl|NZ_UIHM01000054.1_cds_WP_000644741.1_64
     16 GCF_900490645.1_lcl|NZ_UEMJ01000020.1_cds_WP_000644741.1_4546
     16 GCF_900490535.1_lcl|NZ_UEMS01000005.1_cds_WP_000494183.1_2212
     16 GCF_900490525.1_lcl|NZ_UEMQ01000025.1_cds_WP_000494183.1_3056
     16 GCF_900489755.1_lcl|NZ_UEGE01000133.1_cds_WP_000059466.1_4346
     16 GCF_900489745.1_lcl|NZ_UEGD01000047.1_cds_WP_000644741.1_3806
     16 GCF_900488905.1_lcl|NZ_UEDH01000064.1_cds_WP_000644741.1_620
     16 GCF_900488875.1_lcl|NZ_UEDD01000013.1_cds_WP_000847559.1_1106
     16 GCF_900488875.1_lcl|NZ_UEDD01000009.1_cds_WP_000494183.1_843
     16 GCF_900488625.1_lcl|NZ_UIQU01000045.1_cds_WP_000569430.1_3245
     16 GCF_900488225.1_lcl|NZ_UEBE01000003.1_cds_WP_000494183.1_2680
     16 GCF_900487885.1_lcl|NZ_UEAH01000004.1_cds_WP_000494183.1_2038
     16 GCF_900485905.1_lcl|NZ_UDTM01000003.1_cds_WP_000090775.1_1990
     16 GCF_900484485.1_lcl|NZ_UDPI01000003.1_cds_WP_000090775.1_4137
     16 GCF_900482245.1_lcl|NZ_UDHF01000007.1_cds_WP_000059466.1_3390
     16 GCF_900482195.1_lcl|NZ_UDHE01000003.1_cds_WP_000644741.1_2338
     16 GCF_900482195.1_lcl|NZ_UDHE01000003.1_cds_WP_000613955.1_2336
     16 GCF_900482185.1_lcl|NZ_UDHD01000001.1_cds_WP_000494183.1_781
     16 GCF_900481885.1_lcl|NZ_UEKM01000006.1_cds_WP_001138117.1_3136
     16 GCF_900481845.1_lcl|NZ_UDFX01000003.1_cds_WP_000494183.1_2170
     16 GCF_900481295.1_lcl|NZ_UDDR01000019.1_cds_WP_000090775.1_5026
     16 GCF_900480495.1_lcl|NZ_UDBA01000008.1_cds_WP_000644741.1_4521
     16 GCF_900480495.1_lcl|NZ_UDBA01000001.1_cds_WP_000494183.1_3048
     16 GCF_900480395.1_lcl|NZ_UEJY01000001.1_cds_WP_000494183.1_926
     16 GCF_900479855.1_lcl|NZ_UCYM01000032.1_cds_WP_001138117.1_4283
     16 GCF_900479665.1_lcl|NZ_UCYB01000024.1_cds_WP_001085926.1_3619
     16 GCF_900479665.1_lcl|NZ_UCYB01000004.1_cds_WP_000644741.1_2550
     16 GCF_900479665.1_lcl|NZ_UCYB01000004.1_cds_WP_000246815.1_2534
     16 GCF_900479385.1_lcl|NZ_UINM01000021.1_cds_WP_000090775.1_4911
     16 GCF_900479385.1_lcl|NZ_UINM01000004.1_cds_WP_000494183.1_1096
     16 GCF_900479295.1_lcl|NZ_UCWS01000035.1_cds_WP_000130100.1_4250
     16 GCF_900479145.1_lcl|NZ_UCWC01000016.1_cds_WP_000644741.1_2516
     16 GCF_900478965.1_lcl|NZ_UCVR01000006.1_cds_WP_000130100.1_3224
     16 GCF_900478945.1_lcl|NZ_UCVM01000003.1_cds_WP_000059466.1_1522
     16 GCF_900478775.1_lcl|NZ_UCUX01000003.1_cds_WP_000494183.1_4461
     16 GCF_900478665.1_lcl|NZ_UCVC01000001.1_cds_WP_000494183.1_3685
     16 GCF_900449665.1_lcl|NZ_UGDN01000003.1_cds_WP_000494183.1_1584
     16 GCF_900449645.1_lcl|NZ_UGDJ01000004.1_cds_WP_000494183.1_1648
     16 GCF_900449495.1_lcl|NZ_UGEC01000002.1_cds_WP_000246815.1_452
     16 GCF_900448945.1_lcl|NZ_UGBL01000001.1_cds_WP_000494183.1_1626
     16 GCF_900448915.1_lcl|NZ_UASA01000005.1_cds_WP_000059466.1_4215
     16 GCF_900448765.1_lcl|NZ_UGBE01000003.1_cds_WP_000644741.1_984
     16 GCF_900236065.1_lcl|NZ_OEDN01000070.1_cds_WP_000644741.1_919
     16 GCF_900236035.1_lcl|NZ_OEDI01000030.1_cds_WP_000358960.1_1502
     16 GCF_900196665.1_lcl|NZ_FZKC01000008.1_cds_WP_000059466.1_2992
     16 GCF_900196585.1_lcl|NZ_FZJG01000002.1_cds_WP_000494183.1_3170
     16 GCF_900196485.1_lcl|NZ_FZJA01000042.1_cds_WP_000829818.1_2396
     16 GCF_900196485.1_lcl|NZ_FZJA01000006.1_cds_WP_000494183.1_2682
     16 GCF_900196455.1_lcl|NZ_FZJC01000041.1_cds_WP_001138117.1_2993
     16 GCF_900196225.1_lcl|NZ_FZIH01000023.1_cds_WP_000018596.1_2016
     16 GCF_900196175.1_lcl|NZ_FZIC01000043.1_cds_WP_000130100.1_862
     16 GCF_900195995.1_lcl|NZ_FZIA01000066.1_cds_WP_001181004.1_1912
     16 GCF_900195995.1_lcl|NZ_FZIA01000019.1_cds_WP_000494183.1_266
     16 GCF_900195695.1_lcl|NZ_FZFP01000002.1_cds_WP_000059466.1_2877
     16 GCF_900195575.1_lcl|NZ_FZGF01000021.1_cds_WP_000569430.1_3826
     16 GCF_900195555.1_lcl|NZ_FZFT01000002.1_cds_WP_000494183.1_1970
     16 GCF_900195545.1_lcl|NZ_FZFB01000068.1_cds_WP_000130100.1_723
     16 GCF_900195505.1_lcl|NZ_FZFV01000062.1_cds_WP_000358960.1_2442
     16 GCF_900195375.1_lcl|NZ_FZFJ01000063.1_cds_WP_001181004.1_507
     16 GCF_900195325.1_lcl|NZ_FZFZ01000067.1_cds_WP_000644741.1_498
     16 GCF_900166855.1_lcl|NZ_FUVO01000020.1_cds_WP_000644741.1_1606
     16 GCF_900159475.1_lcl|NZ_FTZQ01000004.1_cds_WP_000494183.1_729
     16 GCF_900158415.1_lcl|NZ_FTVO01000056.1_cds_WP_000130100.1_3099
     16 GCF_900158265.1_lcl|NZ_FTVA01000004.1_cds_WP_000494183.1_1890
     16 GCF_900157855.1_lcl|NZ_FTTH01000034.1_cds_WP_000644741.1_1645
     16 GCF_900093825.1_lcl|NZ_FLYZ01000001.1_cds_WP_000494183.1_2607
     16 GCF_900087775.1_lcl|NZ_FLKT01000098.1_cds_WP_000494183.1_2353
     16 GCF_900044035.1_lcl|NZ_FCPF01000066.1_cds_WP_000130100.1_4258
     16 GCF_900042785.1_lcl|NZ_FCPB01000010.1_cds_WP_000246815.1_2931
     16 GCF_900039545.1_lcl|NZ_FCPA01000006.1_cds_WP_000494183.1_1123
     16 GCF_900016075.1_lcl|NZ_FBVF01000011.1_cds_WP_001138043.1_1997
     16 GCF_900015795.1_lcl|NZ_FAWM01000186.1_cds_WP_001181004.1_5207
     16 GCF_041727175.1_lcl|NZ_JBGRRJ010000030.1_cds_WP_000644741.1_4610
     16 GCF_041723585.1_lcl|NZ_JBGKBJ010000017.1_cds_WP_000059466.1_1998
     16 GCF_041698815.1_lcl|NZ_JBGRCM010000005.1_cds_WP_000494183.1_917
     16 GCF_041698215.1_lcl|NZ_JBGRAT010000058.1_cds_WP_001029684.1_3650
     16 GCF_041698195.1_lcl|NZ_JBGRAU010000060.1_cds_WP_000644741.1_3853
     16 GCF_041679405.1_lcl|NZ_JBEFLH010000042.1_cds_WP_000644741.1_3665
     16 GCF_041679405.1_lcl|NZ_JBEFLH010000006.1_cds_WP_000059466.1_877
     16 GCF_041383225.1_lcl|NZ_JBGFIO010000001.1_cds_WP_000494183.1_157
     16 GCF_041382475.1_lcl|NZ_JBGFHI010000047.1_cds_WP_000644741.1_4291
     16 GCF_041382425.1_lcl|NZ_JBGFHK010000006.1_cds_WP_000494183.1_986
     16 GCF_041321035.1_lcl|NZ_JBGGVZ010000037.1_cds_WP_001138117.1_467
     16 GCF_041320225.1_lcl|NZ_CP101005.1_cds_WP_000059466.1_547
     16 GCF_041316845.1_lcl|NZ_CP100895.1_cds_WP_001181004.1_418
